	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Control	HPA	QT_121004_21	QT_121004_23	QT_121004_25	QT_121004_27	QT_121004_31	QT_121004_33	QT_121004_35	QT_121004_37	QT_121004_41	QT_121004_43	QT_121004_26	QT_121004_34	QT_121004_42	QT_121004_48	QT_121004_56	QT_121004_64	QT_121004_66		
3204	M227T1170	1.171566043	0.968463314	0.368767796	226.9516576	226.9515794	226.9516943	1169.88	1167.18	1171.8	7	3	4	461236.913	560088.4945	568940.5586	554331.1094	564688.6866	532224.3973	618000.5073	586661.7315	583238.6478	619057.3124	665697.3791	533543.2579	1071431.675	227520.2041	627843.5158	856076.4919	650175.0841		
3802	M779T1108_1	1.170871835	-0.585296679	0.570531541	778.5483936	778.5474278	778.5488057	1108.14	1107.78	1108.8	17	10	7	46077.87112	77282.54628	62357.71548	41368.52257	47657.60368	50584.67622	8260.433692	70892.66998	50484.92995	25869.27004	35563.9531	87770.4025	53933.19862	55324.3742	11308.00512	28584.15088	14981.50931		
1571	M172T217	1.170480625	-2.709738558	0.02654931	172.1208329	172.1206749	172.1210497	217.41	216.74	217.73	17	10	7	12253.30185	11388.4789	11720.28715	11110.70587	10471.41381	10296.69976	11801.82385	12189.94436	11451.44899	12562.77722	12126.05172	9056.029093	10866.4647	8905.893772	8049.704102	11141.07159	8777.598014		
3182	M107T128	1.170477502	-0.942782649	0.361209983	107.0490064	107.0488389	107.0491544	128	127.68	129.6	14	8	6	15057.55544	8756.963101	5733.441592	12933.34226	11724.51062	10617.09524	5330.374213	13329.94315	11347.62436	5648.730649	9287.656651	11887.85273	7044.963267	12887.5404	6045.136644	7405.849024	5532.465096		
3010	M118T291	1.170363375	1.057419718	0.307276047	118.0649998	118.0648433	118.0651125	290.7	290.34	291	17	10	7	19378.75706	22512.75884	15173.72432	10333.95052	25331.32227	19583.56862	12941.45783	20374.17966	38328.8719	22157.99583	24951.0149	36636.54506	21578.72758	18538.05661	24004.71263	22950.49529	20202.36091		
3667	M582T930_2	1.170152459	-0.656203503	0.521795746	582.2949912	582.2936054	582.2958733	929.61	929.31	929.94	13	8	5	5616.20284	16018.30395	9068.718285	9629.488799	13700.65427	23547.7312	1570.402732	15307.19252	12714.3485	5089.892769	7648.170855	16982.17263	8417.976778	11153.52858	5782.652444	6486.895199	10685.71157		
4052	M320T981	1.169977157	-0.43366365	0.671282311	320.1983537	320.1976764	320.1990118	980.76	980.7	981.07	17	10	7	17199.31536	64412.57245	57189.49564	27801.10351	12584.91489	73678.79631	6450.463094	64452.84974	30978.51949	9878.578883	59351.42277	53116.72558	33104.06251	51589.41682	5768.826744	7790.324975	7436.152244		
3821	M691T1173	1.169347704	-0.568252071	0.580584214	691.1578241	691.1570922	691.1603301	1173.12	1172.82	1174.14	11	6	5	1203.787552	4744.153213	4747.516619	2428.568625	4079.789476	5006.440151	1012.554611	4560.482579	4292.530792	1789.959545	2965.863471	1960.600883	2905.918457	6371.120478	1373.711135	3887.513435	808.1543155		
1668	M189T67	1.169310514	2.377087907	0.032682777	188.9839474	188.9837229	188.9842844	66.61	65.95	67.09	17	10	7	14716.30178	11370.30896	14921.43602	15953.046	12889.29263	10352.04103	10471.1355	13480.5189	12346.87209	14749.72619	14025.30371	13398.53299	14496.99342	16821.60702	15753.53152	14316.05396	18618.93676		
3642	M221T1131	1.169149079	0.668426541	0.515383801	220.9345895	220.9345296	220.9346376	1131.205	1127.22	1134.18	14	7	6	58029.91025	401018.7479	440758.6938	636981.2936	367964.0701	544918.3775	656749.2408	453270.2091	1029444.929	974441.4984	426771.247	567693.6949	370841.8	387271.6415	773657.0164	995347.5473	1031672.677		
3390	M175T35	1.169076658	-0.810569114	0.433425736	175.1191977	175.1189914	175.1197185	34.955	34.6	35.01	14	8	6	353252.8823	144530.627	120091.1239	272492.5563	228232.5851	301599.4115	151175.8064	207073.0886	244651.2233	186889.4419	227032.8762	229642.8578	269224.5269	166289.3311	12150.86347	213552.8246	205366.5004		
4174	M542T953_2	1.169059646	-0.365250161	0.7216549	542.3335791	542.3321184	542.3343382	953.04	952.74	953.41	14	8	6	2925.350759	17410.81253	5532.561826	6172.754069	8644.020854	19312.69143	0	12935.75383	9259.595703	5111.465208	7138.895293	23935.06337	6251.473983	6482.61815	1695.132475	2931.172451	3841.423854		
2816	M139T34	1.16905519	-1.250826809	0.25039818	138.906444	138.9062006	138.9066389	34.2	33.95	34.34	17	10	7	39253.90521	43498.30679	38155.88573	37677.5373	39254.92514	47988.51579	33457.61117	42704.26175	36114.36147	44182.03657	38217.64838	40619.50607	31171.59823	43324.95701	9185.541097	40794.56151	37565.44238		
3628	M281T953_2	1.168885384	-0.674630407	0.512426131	281.1576589	281.1574348	281.157879	953.34	952.98	953.41	17	10	7	53667.10292	131073.1041	76619.70603	81668.42484	92764.79067	138407.3846	16136.22161	104451.3702	92840.53243	75800.81769	67537.80202	155792.7508	78359.59607	76245.21964	42812.4716	46918.29647	49408.18636		
2323	M136T318_1	1.168349232	-1.710706624	0.126667895	136.0732769	136.0732339	136.0733379	317.76	317.4	318.12	17	10	7	1324736.181	1382449.638	1376913.171	1553546.054	1368530.135	1414896.15	1534390.488	1516439.82	1445570.13	1093478.104	1305026.429	1387402.637	1343399.248	879487.0679	1292210.07	699685.1842	1487252.801		
3299	M401T1140_2	1.168325391	0.864000607	0.403615477	401.2755691	401.2742963	401.2765413	1139.78	1139.46	1140.41	16	9	7	6389.173517	14704.47798	11346.98164	11468.69018	10003.62133	12555.58855	1968.53223	9741.437734	10696.38583	6413.055584	10324.87635	14658.72133	15525.11517	14882.6757	7112.832863	8738.248118	6686.658012		
3433	M525T1000	1.168302746	-0.789370961	0.446380472	525.1728333	525.1723409	525.1732823	1000.2	999.52	1000.86	17	10	7	9990.966841	16305.49518	15923.4748	15190.77938	11410.39356	14410.76486	5037.848925	15402.13564	15659.96228	6986.686644	14330.45875	13266.25821	15303.01444	16305.78132	5559.928746	5667.440434	5252.085869		
3228	M227T1016	1.168153529	0.919657376	0.376743704	226.9516653	226.9516023	226.951837	1015.66	1012.44	1017.06	7	1	5	322623.7596	301471.4999	309084.1659	322418.2448	330099.6711	283439.581	345215.2883	303991.1321	21858.52389	330256.3702	156902.7368	263433.4344	304330.1795	505002.8066	322588.8178	356957.2027	437979.9659		
3692	M463T31	1.167997651	0.649299674	0.530539121	463.0267554	463.0258382	463.0275538	31.02	30.65	31.68	15	9	6	6735.32566	2574.024689	4097.083496	5214.486613	9331.104039	8640.61945	6346.787117	3264.92489	8913.914319	3893.227368	6104.233422	9876.529032	9414.676448	4910.538228	585.1308565	10447.65174	6908.943718		
3115	M231T40	1.167977338	-0.980931428	0.342605864	231.1451796	231.1448802	231.1455039	39.64	39.51	39.93	16	10	6	16587.71176	7614.245896	16843.04097	12048.26148	26381.17147	11163.06252	11653.44344	11272.2623	10224.32437	13260.19817	12248.94079	10354.09249	11851.55508	13607.96745	6873.836579	10620.92403	16579.04237		
952	M464T931	1.167918131	3.509075534	0.00346904	464.3068178	464.3064482	464.3079282	930.9	930.24	931.26	17	10	7	21349.88512	16266.65523	21596.17403	19181.23102	18333.52	18692.42016	23552.90617	19163.59657	21284.92543	20500.27538	23997.20063	20302.01806	26015.01347	24139.8621	22193.49193	22501.90992	24294.93807		
3211	M941T31_2	1.1678585	-0.951246886	0.372816214	941.3215323	941.31979	941.3230997	31.32	30.96	31.68	16	10	6	8153.055968	8541.536844	9078.204041	6851.266439	7567.905409	8085.711234	6955.726725	7506.995493	5355.337244	7568.727295	6759.557095	6773.642399	7782.466875	7575.300429	108.2711189	7473.361989	8879.749431		
2751	M257T34	1.16771625	-1.296905564	0.232368599	256.8207599	256.8203563	256.8210917	34.305	33.98	34.34	16	10	6	35651.08752	36995.98039	30503.44355	31756.38263	34082.01509	36948.45354	24872.26008	31014.43145	29031.93378	36107.29294	26998.46529	33983.7905	28089.30542	37527.48429	9350.387909	29391.36645	30660.83727		
3087	M635T31_1	1.167577566	-1.050565104	0.332593395	634.8771488	634.8760611	634.8777296	31.32	31.02	31.68	17	10	7	165716.8411	179597.4768	183204.6951	157112.4147	169774.429	179355.4882	159356.1134	171421.5875	165922.8116	184718.1993	157813.5354	166441.0092	173118.1062	173820.9547	8255.579989	175811.0134	173644.4961		
2417	M264T612	1.167522775	1.52827494	0.147542322	264.2323538	264.2321785	264.2325665	612.46	611.16	613.14	17	10	7	29290.07101	31736.24623	30926.35505	27766.11158	46734.0252	50476.03718	48116.0917	52063.74136	53243.68697	51624.05241	30855.56218	49044.8137	53575.91826	53544.56612	52090.26502	51983.07964	53772.75053		
3829	M554T1128	1.167302305	0.565162885	0.583027373	554.4633006	554.4623466	554.4636825	1128.24	1127.58	1128.91	11	8	3	6715.853767	8695.277596	8093.231913	7786.030594	10883.42063	9584.282128	1554.758272	6055.022421	3643.103401	841.1098094	4295.826309	12935.41801	11174.50361	11047.26338	2542.899119	5363.186228	4815.188063		
3865	M780T1140	1.167212471	-0.547203719	0.593777319	779.5608668	779.560268	779.5618956	1139.75	1139.43	1140.12	17	10	7	14642.20981	58590.40599	43751.53829	30025.7486	35909.84558	56531.83432	4421.098691	36157.88106	36127.00808	19489.13593	20707.23079	46880.71526	50445.61763	45840.01096	11307.84257	17097.88516	9014.549732		
2183	M545T984	1.166540497	1.764362688	0.100478488	545.403599	545.4027987	545.4049153	984.06	983.71	984.36	15	9	6	12541.48254	12710.58672	13319.28014	17621.88922	12652.85766	12293.02343	9889.952742	10815.78409	10456.25211	9152.485184	14944.71001	17862.94942	15487.52041	13658.29239	13850.74494	12873.38687	10498.77096		
3379	M213T1129	1.166491258	0.84442975	0.430243662	213.1460462	213.1459819	213.1460754	1128.9	1128.24	1129.19	4	0	4	44722.96919	46865.28082	46223.76932	51012.30762	45652.61362	43935.07412	42308.74325	48089.5035	43240.67944	42659.31303	43461.82146	46751.85483	52242.25626	43635.30723	40334.81448	39182.53602	105682.285		
3678	M211T848	1.16644049	-0.65470804	0.525447233	211.1003264	211.1000401	211.1006816	847.81	847.44	848.4	17	10	7	5050.125593	22128.76312	6953.973601	5324.407196	6476.418257	7724.678249	5612.462035	6543.276816	9299.568204	4983.256121	4902.418206	5714.308138	6655.854408	7014.852237	10291.73578	6516.040311	6972.26709		
4094	M137T97_1	1.166386403	-0.414741133	0.689090129	137.045948	137.0457523	137.0460231	96.94	96.56	97.32	17	10	7	442665.7954	115783.9488	725318.6602	478342.8295	431186.953	240775.951	361232.9608	363642.482	536453.171	666553.8073	336810.5573	514174.3151	222144.678	101759.2514	1140006.389	126716.0135	176191.5958		
4354	M168T1036	1.166204016	0.275059255	0.789021591	168.1170622	168.1169026	168.1175151	1035.51	1035.18	1035.9	6	2	4	372.9108116	5820.736703	1575.706193	2618.687703	1212.465117	4941.687703	0	2320.443743	2260.362274	0	3285.090159	8587.483661	2519.578352	1228.083379	0	180.9870604	1442.386791		
3156	M976T31	1.166128891	-0.993130855	0.355691883	975.8167319	975.8145444	975.8178194	31.32	30.96	31.68	16	10	6	7746.144025	9137.336968	9644.600746	8041.867147	7468.342736	8901.957378	7847.93335	7841.086736	7049.307129	8195.620294	7114.662118	8299.87274	7683.550488	8115.695136	289.8194404	9096.15837	8547.414013		
4056	M101T185	1.165730633	0.438261924	0.67309132	101.1156289	101.11542	101.1158717	185.45	185.15	185.82	17	10	7	4779.770354	11731.06579	6460.08964	6802.508335	4482.741229	3713.756156	4992.092146	7982.144239	11603.2998	11727.04182	7504.422947	6889.825785	9357.297507	2735.355276	23067.71892	2258.039351	8796.189914		
3600	M296T944_1	1.165699431	0.693590818	0.50138453	295.6461972	295.6449494	295.6472902	943.5	943.44	944.46	14	7	7	2639.415617	4126.059025	4857.420297	1842.002142	3612.092581	4802.543254	688.5112057	4655.384644	3305.821084	1907.453741	4269.049069	6509.730046	3420.014045	5023.294503	1483.430486	3261.996566	2500.498125		
2824	M381T1001	1.16551301	-1.197700785	0.252132746	381.2979578	381.2977112	381.2983073	1001.32	1001.14	1001.53	17	10	7	37029.29831	61204.83461	29523.40786	61324.89705	36829.897	51857.29848	24669.13693	34205.43033	48200.01837	26617.29739	40054.86349	45159.77075	36232.0118	32334.07998	26402.1398	34564.28549	32374.12404		
3864	M591T981_2	1.165510049	0.548985773	0.593138982	591.1445326	591.1438987	591.1457752	981.06	980.71	982.08	14	7	7	3040.291613	5584.397392	6576.868418	3463.225093	1170.072511	6863.405722	725.3352692	6219.089927	4667.551703	1985.614036	7572.928252	5897.813536	6111.328582	7227.598256	1417.50789	2492.040067	2156.437459		
4131	M553T953_2	1.165412147	-0.390944478	0.701590116	553.3250817	553.3239466	553.3268874	953.04	952.98	953.71	11	6	5	524.9602292	9982.606267	2668.078973	3371.225598	5557.571706	12472.5878	0	5373.581909	4888.105463	3419.878073	4010.234272	11222.30531	3973.877906	4067.862725	1917.553276	1742.907851	2051.585349		
2064	M157T479	1.165005933	1.89835014	0.079413315	157.0851517	157.0847328	157.085345	479.46	478.8	480.11	7	7	0	7709.251852	8740.810285	7265.313859	4744.749668	6563.953499	6085.957767	5699.922767	4084.331684	8100.38768	5021.815122	7836.384204	8650.877634	7698.82878	7542.918254	7071.334766	6513.121422	6892.251822		
4009	M418T1193_2	1.164867074	-0.457684668	0.654378572	418.2905814	418.2897546	418.2914264	1192.93	1192.22	1194.86	8	4	4	5761.257692	1933.682086	7014.981069	4883.102138	8679.710528	13837.82606	0	4400.904511	3094.371571	0	2436.764291	6049.798537	5565.6958	7031.427264	1865.705921	4233.812635	2626.278304		
2296	M311T914	1.164844985	1.651713678	0.12188019	311.1272991	311.1268086	311.1276926	914.13	910.44	920.7	17	10	7	13554.02388	12500.11769	15158.8721	17178.38049	16482.52104	14597.02354	17756.08577	18932.31181	24695.92774	19548.02019	14235.93455	15819.38404	20543.9619	21259.62332	22729.29727	22300.13308	22057.05363		
4015	M515T944	1.164818308	-0.457669918	0.656059669	515.3152548	515.314618	515.3155276	943.51	943.44	943.8	17	10	7	106026.4622	184386.3652	159742.5919	112327.4884	196954.3215	317037.7973	16483.76541	176522.5637	125940.4541	85772.60311	122953.2368	341375.417	128773.4086	119497.6794	35193.38067	84303.04001	58030.71951		
4252	M833T30	1.164704213	-0.327458996	0.749144028	832.8216312	832.8200911	832.8241044	30.185	29.99	31.23	6	1	5	2698.3411	950.5721899	1653.483869	9557.794719	2070.504453	1205.41239	1748.531973	334.3333765	751.1102353	399.759693	1020.627032	1466.73519	1298.457349	1910.30039	3764.992599	1713.128855	1669.269099		
3271	M169T993	1.164666552	-0.881100935	0.393348369	168.6145658	168.6142762	168.614785	993.32	993.27	993.6	17	10	7	24186.22557	43363.2422	43106.1491	37636.24205	26827.5013	46916.86025	16797.34563	41947.8964	31425.16736	16924.82791	34773.07759	36105.09925	36211.0093	38667.4292	15698.1655	17393.54435	18969.68552		
2538	M524T934	1.164659765	1.413564438	0.178011426	524.253605	524.2502184	524.2560147	934.26	933.9	935.22	17	10	7	10015.98646	7927.578962	11462.24046	11861.86775	10743.98565	11839.38411	3692.624934	13736.55287	11338.94893	8726.051204	11797.72075	11730.43113	11169.36321	16263.4726	11131.95407	10239.67804	10290.2714		
3793	M565T944	1.164287801	0.584666292	0.567620691	565.3183316	565.3163904	565.3212269	943.8	943.44	944.1	6	1	5	1229.351804	5680.237481	2926.978537	3460.459589	2018.806237	4895.361044	0	2246.335917	2000.004171	479.3855287	2792.979932	5048.041025	2469.005204	3267.210342	1633.956069	2772.548489	2339.885424		
3236	M105T977	1.164237311	0.917418646	0.381051659	105.1106056	105.1105181	105.1107085	977.46	977.1	977.78	16	10	6	33453.52416	41960.90553	31920.58153	47009.07786	42562.24521	52863.23165	16695.00627	43962.52942	41045.7333	27819.69637	59046.07114	64201.2635	43754.60361	54869.91998	23326.76412	31479.1547	32432.78455		
3080	M101T63	1.164120899	-1.01343042	0.331601785	101.023155	101.0230574	101.0233625	63.28	63	63.66	5	5	0	6981.775706	6619.207192	6216.16976	3998.41209	6249.501594	5824.499637	2181.188996	2106.674446	2777.212893	3766.107034	4497.933971	3725.325652	3857.997919	3525.485688	3097.33107	4644.69519	4744.983128		
3430	M119T128	1.163912174	-0.784888509	0.44481953	119.0489256	119.0488513	119.049054	128.06	127.68	129.6	17	10	7	64942.02979	34618.35795	29564.21473	20782.95565	54082.66434	40453.41123	22291.11602	15695.37939	47658.01879	24308.10301	39112.34698	45724.16691	26370.29702	17559.30199	36444.78673	23697.46542	24232.60995		
3050	M432T31	1.163833935	-1.084137378	0.319307962	431.9175949	431.9171914	431.9181182	31.32	31.32	31.68	17	10	7	26477.60792	26691.31334	27023.18905	24245.81531	26607.24157	27636.23748	25658.89283	25847.4335	25865.2451	25370.53636	25712.65866	25135.51988	27261.20049	24766.39511	2323.247454	27279.83462	24757.02869		
3019	M363T31	1.163680383	-1.109445861	0.309172753	362.926968	362.9265612	362.9274887	31.32	31.32	31.68	17	10	7	315770.0225	324140.1447	334286.2056	304722.4558	318879.8519	327401.9065	305160.4299	321550.2322	310005.5621	332023.3409	299675.403	308824.4069	321023.4113	317616.7016	33010.53339	322592.3482	318539.1381		
4292	M567T1000	1.163338458	-0.302795584	0.76679739	567.4486342	567.4463045	567.4493089	999.9	999.54	1000.2	12	5	7	0	10139.29967	24289.52343	0	5966.566531	29573.24456	1715.940357	11163.59139	0	0	12161.58598	12032.20896	7645.738055	10887.57925	2799.458293	1559.230543	2765.311246		
4324	M763T944	1.163116546	-0.284874262	0.781340827	762.9815274	762.9808886	762.9824792	943.5	943.44	943.8	16	9	7	15959.10586	34528.50469	31272.27054	16442.77049	43828.38289	89367.55636	349.5965868	35412.72491	20776.05497	13002.68009	20158.26017	99961.5553	21753.69354	18149.79768	3316.200807	11492.92215	6282.484334		
3911	M659T981	1.163110669	0.520161923	0.613382443	659.1319345	659.1306871	659.1328303	981.06	980.71	982.08	11	6	5	2475.450963	4400.442041	5619.951711	4599.167074	2305.501456	3111.134821	0	4632.279368	5512.165071	1481.472477	5967.408198	5045.46951	5506.599934	6734.451801	916.6718521	1849.259112	1774.175826		
3952	M298T848	1.16296131	0.496692633	0.630078593	298.1326085	298.1318328	298.13368	847.81	847.74	848.4	11	4	7	1786.758257	12599.774	1729.56624	3244.048741	1235.482882	2837.96283	3415.02212	1859.712341	4359.403849	825.4426318	3264.848706	3726.932465	3687.716	4106.949643	5356.810038	3367.40388	4080.854202		
4281	M797T943_1	1.162957732	-0.311689125	0.761318743	796.9748902	796.9744682	796.9762998	943.47	943.14	943.8	11	7	4	3030.536473	5384.352162	4957.207299	3513.195159	6365.842482	13789.63612	0	6009.43376	3417.128649	2098.251091	2984.003272	14853.44694	4030.03931	3505.735737	329.5336855	2438.03147	1091.491454		
3074	M499T31	1.162935864	-1.058033072	0.330146125	498.9020581	498.9013356	498.9025793	31.32	31.32	31.68	17	10	7	230377.3446	239123.2641	241517.3028	220351.88	233355.6238	236288.5185	221714.1194	239929.0472	229165.8284	247994.0444	222021.7815	226915.9607	231605.284	231959.775	16602.45712	240054.2593	239234.4715		
3213	M147T30	1.162924838	0.928277266	0.373418986	147.1128984	147.1127001	147.1130565	29.74	29.63	30.07	17	10	7	60455.57698	33071.21128	47573.02244	59179.87385	79274.67394	83490.75785	58575.71372	43203.58903	80889.4375	41533.59852	59209.16441	96907.37617	75351.29285	48980.81884	43020.76606	99734.71832	54843.11936		
3650	M372T1102	1.162854404	0.669594528	0.518296296	372.2735222	372.2728206	372.2738175	1101.855	1101.54	1102.5	16	9	7	12294.82535	19232.27577	15571.53624	13597.56863	17809.01102	19509.55477	3220.653723	15456.31167	8646.204564	9290.050027	9489.017035	29742.50469	19435.25452	17698.32926	8362.005231	10497.61998	14362.19644		
4107	M792T1085	1.162505582	0.406461935	0.692033807	791.5408895	791.5396891	791.5417838	1085.34	1085.03	1085.7	12	6	6	2173.457215	6726.288107	5379.169713	3736.653688	5856.781271	9629.664379	0	5417.53369	2673.143533	387.6169545	1635.18212	10810.87506	7054.478955	7601.531487	1341.335904	1784.903351	3933.333228		
3038	M364T31	1.162500704	-1.087946158	0.316543757	363.9302163	363.9294151	363.9307723	31.32	31.32	31.68	16	10	6	18778.0137	17123.30789	17912.57678	17759.30006	19963.51121	18390.52306	16499.41444	18799.11528	16292.49276	17996.10874	17030.38804	17771.81037	17499.56186	17425.67374	1813.794209	18650.18014	17903.19691		
2474	M491T34	1.16212509	-1.515306776	0.161717041	490.6523469	490.6520884	490.6526191	33.96	33.95	33.97	4	0	4	6209.073005	6451.394064	6530.393506	5899.116805	6956.368643	6376.269668	4689.391009	6048.974563	4775.102488	7469.666471	4792.373632	6056.862742	4862.028054	6659.830618	2737.764956	5875.233133	6003.340941		
3424	M183T128_1	1.161922177	-0.787416407	0.443303128	183.0843545	183.084274	183.0845013	128.06	127.68	129.6	17	10	7	624386.8423	336037.7523	272878.0162	217775.6349	474402.7858	387183.4831	211738.8624	165280.4697	462710.743	234036.2371	389016.3114	458890.7658	247291.092	174966.2935	305515.0019	224968.6234	239507.1193		
4284	M410T1083	1.161884715	-0.311903324	0.761882909	410.2569991	410.2564524	410.257535	1082.695	1082.04	1082.76	16	9	7	9179.071185	19786.43993	12779.51929	11185.12863	29897.43765	33533.104	6922.088137	1250.048913	14843.77826	10948.50358	3053.297896	11672.34961	10448.10818	5752.624507	6432.534898	47759.5679	5447.803248		
3959	M355T1021	1.161729821	-0.490764484	0.632843533	355.253213	355.2518883	355.2547005	1020.92	1020.3	1021.02	13	8	5	10514.39249	32328.49755	17915.96164	24175.60641	10569.08846	21065.65316	6937.61259	13125.98699	12387.11425	8106.252612	8424.884111	32155.77338	20628.89957	13053.99359	7416.712516	6969.607614	6026.459551		
3305	M159T40	1.161723563	-0.858141862	0.404485124	159.0260389	159.0256587	159.0263394	39.63	38.56	40.03	16	10	6	4918.957402	7157.080767	12842.3395	4130.339518	9199.189852	4091.77156	8720.218093	9969.687524	9965.125524	14558.72646	6169.400908	7362.363768	9213.990186	7643.89055	3991.751907	6506.178253	10662.90272		
4265	M497T969	1.161405911	-0.319006579	0.754328954	497.1416323	497.1408614	497.1424863	969.205	968.87	969.54	8	4	4	0	5231.656655	8504.665504	2924.574992	788.3466139	10357.01759	0	4720.332316	342.5592696	0	3030.145858	4089.681969	3481.672261	6353.464078	866.9199555	1276.533357	712.4056353		
3621	M281T953_1	1.161405737	-0.679759393	0.508888459	280.6559852	280.6558114	280.6562774	953.34	952.98	953.41	17	10	7	190441.1281	435640.0403	262317.0554	270955.4732	333323.4864	483318.1989	58587.46662	359000.7373	314329.0454	271119.1396	244613.834	519569.1183	276799.1109	260471.4852	163927.7149	164027.31	166107.1309		
2947	M126T90	1.161371836	-1.110303133	0.288868171	126.0295927	126.0292674	126.0297386	89.57	89.06	90.08	17	10	7	17718.58144	7025.772953	16114.81745	10012.47467	13448.51171	5821.950791	17710.597	9080.101183	14278.7756	9043.485966	8258.823847	8716.533693	9550.646398	11371.74914	10678.87854	11714.45803	12190.9058		
3913	M204T44	1.161363331	-0.515686983	0.613612592	204.0851764	204.0842685	204.0859809	43.81	43.12	43.86	5	5	0	19647.25285	12618.54446	11319.22676	3941.058939	9475.432864	3042.427991	6534.572585	3841.018945	4510.492771	6159.559657	7482.898716	10905.75925	5386.709331	11164.59991	0	6196.273529	7739.68805		
4267	M365T42	1.161303614	-0.318316411	0.754646811	365.1056201	365.1054451	365.1060146	41.63	38.86	42.91	9	5	4	26672.18041	15145.1129	21636.34232	25880.45032	22357.95701	12055.80517	57198.19827	21772.82321	47166.70123	163612.7691	18785.53658	97437.36151	32891.75815	12978.16209	41915.80294	15538.42582	29697.71073		
2612	M497T1119	1.161173854	1.370274147	0.195626124	497.3971449	497.3969758	497.3973772	1118.7	1118.64	1119.07	17	10	7	120967.2389	80614.66555	91964.38941	106266.0965	96522.59771	66854.21343	139853.1752	93384.90699	123684.7092	130622.5029	137629.3486	73376.96732	122032.4613	99931.47987	138473.4995	138615.4578	144000.5829		
3527	M413T1122	1.160744409	-0.734071298	0.475385965	412.7740529	412.7735475	412.774535	1122.005	1119.97	1122.66	14	9	5	23352.9801	36086.15639	31447.54337	29032.31703	40065.47891	27396.10822	7987.988302	18249.04533	18648.92213	15995.82498	12486.86437	23479.98243	20645.53729	40545.61581	20597.07831	17389.75167	14572.58771		
3908	M371T980	1.16062706	0.517795227	0.612287871	371.2077776	371.2069704	371.210208	980.41	980.4	981.06	9	4	5	2677.731669	4687.279113	3267.227612	7465.993368	2240.074413	5033.844532	0	3864.035171	1350.841886	697.5846633	3189.124673	7158.838061	3450.070435	4262.768424	1682.071244	2453.956524	3220.00806		
3964	M247T68	1.160335284	0.485398269	0.63470468	247.0921513	247.0918614	247.0925591	68.235	67.27	72.24	16	10	6	5054.410231	4645.694337	9596.452288	9148.371541	4040.245007	8656.469967	30148.38987	6180.289629	12734.767	16667.48366	11407.45191	24096.66302	7826.846039	8414.952637	19102.38804	6584.126746	9373.184209		
4002	M387T981	1.160265758	-0.462739812	0.651103245	387.1823537	387.1821524	387.1829593	980.76	980.71	981.07	17	10	7	19120.29645	53029.91916	53851.82302	28984.6676	13296.34029	58305.86402	7713.811605	53372.72835	29844.49496	11133.17749	50674.16941	45857.30473	30992.20611	46163.22357	6084.53707	9814.324586	8693.968732		
3376	M189T993	1.160219718	-0.813819055	0.428573943	189.1280377	189.1276123	189.1286784	993.3	992.93	993.6	17	10	7	7006.71616	12148.98545	12650.9749	10068.28937	5022.65783	11735.10308	3860.647502	10879.18925	7671.565631	4127.444989	9435.751334	9601.551724	9573.10944	8870.66641	4802.187629	4501.008984	4602.630769		
2783	M435T861	1.15996264	1.222002733	0.240731537	435.3020979	435.3014185	435.302431	860.94	860.57	861.01	17	10	7	30548.53176	30271.51418	36452.40481	26832.62927	28687.92025	47198.08547	11126.17725	29302.43064	25739.90779	26543.00026	30254.4859	40667.91262	41230.77456	40679.58912	31298.46296	28788.23512	24747.39743		
3325	M490T1152_1	1.159957295	-0.846741031	0.410720212	489.7576837	489.7572361	489.758009	1151.69	1151.29	1152.36	17	10	7	16686.69847	25335.5548	25215.73462	27680.26554	24735.1637	40790.59463	13181.13027	26401.91055	25136.39266	9172.257389	14570.63665	28202.05659	20696.33221	31271.47698	15427.19842	14064.86648	17182.11453		
2605	M126T1074	1.159790815	-1.45102837	0.194319774	126.0642158	126.0641799	126.0642252	1074.33	1073.16	1076.76	4	0	4	32942.51139	34411.57166	36003.36798	31106.18886	33563.03682	30811.54818	33842.58369	32166.10619	35000.97827	32265.81669	33997.56579	30409.51452	29713.37461	40074.15675	13557.15629	24904.7929	27793.03205		
1093	M355T967	1.159572448	-3.295235083	0.00646065	355.2823036	355.2819306	355.2825263	966.54	966.21	966.6	10	7	3	87171.0893	86661.8315	80559.9951	87996.99047	78498.87946	72150.57053	85097.5262	70778.42165	76158.01928	77701.34307	78784.07795	58646.76047	76997.49296	62685.91895	69166.83801	68791.33664	69539.18128		
2430	M283T1101	1.159379282	1.556323247	0.150096711	282.9051183	282.9050976	282.9052475	1101.18	1099.53	1101.49	5	0	5	93698.48982	70218.25833	77877.94685	92701.24214	79805.4331	74236.38992	115215.3367	80128.37279	87624.83484	107817.8761	133578.1397	76865.65111	88531.83209	91710.46417	110436.6742	90700.81247	121805.5922		
1695	M596T933	1.159160364	2.534570932	0.035171847	596.3846151	596.3799653	596.3852474	932.96	932.58	933.49	17	10	7	14963.20598	12142.04014	13779.51369	13993.31597	13642.48069	14246.213	13304.90384	15541.24047	12630.625	13227.90647	14787.15167	15811.11378	16401.70146	20252.90036	15293.85802	13443.8624	15555.42768		
